CustomerKey,FirstName,LastName,Gender,Occupation,YearlyIncome,MaritalStatus,GeographyKey
16096,Kenneth,She,M,Professional,60000,M,43
16097,Jessica,Stewart,F,Professional,60000,S,49
16098,Jasmine,Diaz,F,Professional,70000,M,69
16099,Julian,Jenkins,M,Professional,70000,M,637
16100,Jose,Johnson,M,Professional,70000,S,310
16101,Mary,Lopez,F,Professional,80000,M,322
16102,Marcus,Alexander,M,Professional,40000,S,310
16103,Haley,Hill,F,Skilled Manual,80000,S,62
16104,Jordan,Hernandez,F,Skilled Manual,80000,S,627
16105,Kristy,Diaz,F,Skilled Manual,80000,S,536
16106,Ian,Barnes,M,Professional,60000,M,62
16107,Jordan,Edwards,F,Skilled Manual,50000,S,644
16108,Bryce,Howard,M,Skilled Manual,60000,S,614
16109,Adam,Turner,M,Skilled Manual,60000,S,54
16110,Brandon,Long,M,Skilled Manual,60000,M,69
16111,Allison,Green,F,Skilled Manual,70000,S,542
16112,Frank,Munoz,M,Professional,70000,S,299
16113,Roger,Lal,M,Professional,70000,S,302
16114,Gavin,Ross,M,Professional,70000,M,325
16115,Jennifer,Diaz,F,Professional,70000,S,339
16116,Begoña,Hurtado,M,Professional,70000,S,343
16117,Brad,Lal,M,Skilled Manual,40000,M,609
16118,James,Wright,M,Professional,70000,M,348
16119,Hailey,Watson,F,Skilled Manual,40000,M,539
16120,Bryce,Ramirez,M,Skilled Manual,40000,M,314
16121,Kaitlyn,Ross,F,Skilled Manual,40000,M,53
16122,Jason,Phillips,M,Skilled Manual,40000,M,300
16123,Natalie,Patterson,F,Skilled Manual,40000,M,50
16124,Eduardo,Murphy,M,Skilled Manual,40000,M,59
16125,Victoria,Watson,F,Skilled Manual,60000,M,60
16126,Faith,Kelly,F,Skilled Manual,60000,M,347
16127,Amanda,Edwards,F,Skilled Manual,60000,M,302
16128,Destiny,Ward,F,Skilled Manual,60000,M,51
16129,Jordyn,Russell,F,Skilled Manual,40000,S,547
16130,Mike,Seamans,F,Professional,40000,S,300
16131,Albert,Romero,M,Professional,40000,S,301
16132,Sierra,Nelson,F,Skilled Manual,60000,M,62
16133,Dylan,Simmons,M,Skilled Manual,50000,S,51
16134,Roy,Hernandez,M,Skilled Manual,50000,S,536
16135,Chelsea,Raman,F,Skilled Manual,50000,S,536
16136,George,Srini,M,Skilled Manual,50000,S,611
16137,Timothy,King,M,Skilled Manual,50000,S,631
16138,David,Butler,M,Professional,60000,S,315
16139,Jacqueline,Alexander,F,Skilled Manual,60000,M,383
16140,Seth,Harris,M,Skilled Manual,60000,M,59
16141,Shelby,Ramirez,F,Skilled Manual,60000,M,369
16142,Sophia,King,F,Professional,60000,S,642
16143,Sara,Evans,F,Professional,60000,M,329
16144,Patrick,Kelly,M,Professional,70000,M,623
16145,Sydney,Anderson,F,Professional,70000,S,633
16146,Jacquelyn,Saunders,F,Professional,80000,M,609
16147,Nathan,Griffin,M,Skilled Manual,80000,M,335
16148,Karen,Walker,F,Skilled Manual,80000,M,337
16149,Dalton,Perry,M,Professional,60000,S,52
16150,Nicole,Thompson,F,Professional,60000,M,331
16151,Chloe,Sanchez,F,Professional,60000,M,648
16152,Katherine,Evans,F,Professional,70000,M,361
16153,Eric,Jai,M,Professional,70000,M,626
16154,Jennifer,Scott,F,Professional,70000,M,360
16155,Joan,Jenkins,F,Management,80000,M,33
16156,Javier,Hernandez,M,Management,90000,M,15
16157,Cindy,Raman,F,Management,90000,M,18
16158,Kathleen,Gomez,F,Management,100000,M,30
16159,Mindy,Goldberg,F,Management,100000,M,28
16160,Erika,Hernandez,F,Professional,60000,M,7
16161,Jodi,Deng,F,Professional,60000,M,31
16162,Mackenzie,Morgan,F,Professional,70000,S,13
16163,Willie,Chande,M,Professional,60000,S,34
16164,Amy,Liang,F,Professional,60000,S,36
16165,Jenny,Liu,F,Professional,70000,M,8
16166,April,Goel,F,Professional,70000,M,5
16167,Devin,Moore,M,Professional,70000,M,39
16168,Kathryn,Ashe,F,Professional,70000,M,2
16169,Dennis,Lin,M,Professional,70000,S,19
16170,Juan,Rubio,M,Management,80000,S,25
16171,Bruce,Ruiz,M,Management,80000,M,37
16172,Janelle,Perez,F,Professional,80000,S,21
16173,Cory,Rana,M,Professional,60000,M,15
16174,Melinda,Hernandez,F,Professional,60000,S,5
16175,Tony,Shan,M,Professional,60000,S,15
16176,Michele,Torres,F,Professional,70000,S,34
16177,Bethany,Nath,F,Professional,70000,S,31
16178,Alfredo,Carlson,M,Professional,80000,M,18
16179,Jamie,Zhao,F,Professional,80000,S,27
16180,Kyle,Perez,M,Professional,70000,S,2
16181,Daisy,Rubio,F,Professional,70000,S,30
16182,Louis,Sun,M,Professional,60000,M,29
16183,Tanya,Carlson,F,Professional,60000,S,17
16184,Christine,She,F,Professional,60000,M,20
16185,Grant,Raji,M,Professional,60000,S,16
16186,Bethany,Raji,F,Clerical,30000,S,222
16187,Louis,Hu,M,Manual,20000,S,257
16188,Teresa,Torres,F,Manual,20000,S,255
16189,Amanda,Hughes,F,Clerical,30000,M,265
16190,Lance,Alvarez,M,Clerical,30000,S,247
16191,Margaret,Zeng,F,Manual,30000,S,266
16192,Marie,Lopez,F,Manual,30000,S,230
16193,Victor,Rubio,M,Manual,30000,S,237
16194,Katie,Deng,F,Manual,30000,S,216
16195,Abby,Perez,F,Manual,30000,M,222
16196,Kurt,Raheem,M,Skilled Manual,40000,M,145
16197,Heidi,Prasad,F,Manual,20000,S,153
16198,Arthur,Navarro,M,Manual,30000,S,236
16199,Terrence,Xie,M,Clerical,40000,S,128
16200,Julia,Edwards,F,Manual,10000,S,271
16201,Ross,Martin,M,Manual,20000,S,247
16202,Kenneth,Jai,M,Manual,30000,S,196
16203,Warren,Raje,M,Clerical,40000,S,225
16204,Terrence,Anand,M,Clerical,40000,S,211
16205,Melanie,Sanders,F,Clerical,40000,S,196
16206,Cindy,Lewis,F,Clerical,40000,S,127
16207,Jordan,Shan,M,Clerical,40000,S,117
16208,Ruth,Chandra,F,Clerical,40000,S,174
16209,Carolyn,Alvarez,F,Skilled Manual,50000,S,215
16210,Olivia,Cooper,F,Clerical,40000,S,302
16211,Jesse,Roberts,M,Clerical,40000,S,611
16212,Jacqueline,Rivera,F,Skilled Manual,50000,M,307
16213,Kaylee,Turner,F,Skilled Manual,60000,S,63
16214,Brett,Fernandez,M,Skilled Manual,60000,M,609
16215,Thomas,Turner,M,Skilled Manual,60000,M,626
16216,Charles,Mitchell,M,Skilled Manual,60000,S,632
16217,Amanda,Gonzales,F,Skilled Manual,60000,S,553
16218,Julia,Simmons,F,Skilled Manual,30000,M,634
16219,Angel,Sanders,M,Skilled Manual,30000,M,52
16220,Megan,Russell,F,Skilled Manual,30000,M,68
16221,Darren,Saunders,M,Skilled Manual,30000,M,612
16222,Brandon,Anderson,M,Skilled Manual,30000,M,299
16223,Carlos,Collins,M,Skilled Manual,30000,M,338
16224,Jacob,Martinez,M,Skilled Manual,30000,M,348
16225,Wyatt,Nelson,M,Skilled Manual,30000,M,336
16226,Maria,Blue,F,Clerical,30000,M,638
16227,Eric,Lopez,M,Clerical,30000,M,314
16228,Rafael,Zhu,M,Clerical,40000,M,302
16229,Wayne,Chande,M,Clerical,40000,M,607
16230,Craig,Blanco,M,Clerical,40000,M,298
16231,Dana,Martin,F,Clerical,40000,M,609
16232,Chase,Richardson,M,Clerical,40000,M,623
16233,Rebecca,King,F,Skilled Manual,80000,S,335
16234,Wyatt,Martin,M,Clerical,40000,M,360
16235,Sebastian,Morris,M,Clerical,40000,M,336
16236,Nicholas,Martinez,M,Clerical,40000,M,543
16237,Erin,James,F,Clerical,40000,M,638
16238,Ann,Arun,F,Clerical,40000,M,300
16239,Gabriel,Nelson,M,Clerical,40000,M,339
16240,Madeline,Green,F,Skilled Manual,80000,S,301
16241,Isabel,Butler,F,Skilled Manual,80000,S,68
16242,Megan,Garcia,F,Skilled Manual,80000,S,310
16243,Maria,James,F,Skilled Manual,80000,S,57
16244,Gregory,Kumar,M,Skilled Manual,80000,M,298
16245,Alexandra,Griffin,F,Skilled Manual,80000,S,369
16246,Lucas,Simmons,M,Skilled Manual,80000,S,638
16247,Anna,Brown,F,Skilled Manual,60000,S,66
16248,Alyssa,Ross,F,Skilled Manual,60000,S,618
16249,Jesse,Rivera,M,Skilled Manual,60000,M,316
16250,Brendan,Raje,M,Clerical,40000,S,241
16251,Makayla,Howard,F,Manual,10000,S,261
16252,Danny,Jiménez,M,Manual,10000,S,175
16253,Bethany,Lal,F,Manual,20000,S,147
16254,Maria,Morris,F,Manual,20000,S,207
16255,Taylor,Russell,F,Manual,20000,S,224
16256,Richard,Collins,M,Manual,20000,M,243
16257,Michele,Chandra,F,Manual,20000,M,216
16258,Deanna,Malhotra,F,Clerical,30000,S,183
16259,Ebony,Sai,F,Manual,10000,S,190
16260,Gina,Schmidt,F,Manual,20000,S,262
16261,Diana,Navarro,F,Clerical,40000,M,186
16262,Kathryn,Xie,F,Clerical,40000,M,192
16263,Eduardo,Robinson,M,Clerical,40000,M,121
16264,Jennifer,Howard,F,Manual,10000,M,271
16265,Julie,Goel,F,Clerical,30000,M,220
16266,Alisha,Yang,F,Skilled Manual,30000,M,212
16267,Edwin,Chen,M,Skilled Manual,30000,M,119
16268,Lindsey,Kumar,F,Skilled Manual,30000,M,206
16269,Tara,Nath,F,Skilled Manual,30000,M,163
16270,Jerome,Hernandez,M,Skilled Manual,30000,M,126
16271,Michele,Gutierrez,F,Manual,20000,S,138
16272,Raul,Deng,M,Manual,20000,S,260
16273,Marie,Martinez,F,Skilled Manual,30000,M,220
16274,Ross,Diaz,M,Manual,10000,M,115
16275,Deborah,McDonald,F,Manual,20000,M,272
16276,Brandi,Carlson,F,Manual,20000,S,154
16277,Christy,Luo,F,Skilled Manual,30000,M,274
16278,Angel,Turner,M,Manual,30000,M,120
16279,Victoria,Patterson,F,Manual,10000,S,117
16280,Glenn,Ma,M,Manual,10000,S,170
16281,Gilbert,Luo,M,Manual,10000,S,198
16282,Kristine,Suarez,F,Manual,20000,S,254
16283,Clayton,Raji,M,Manual,20000,S,202
16284,Troy,Perez,M,Manual,20000,S,120
16285,Mindy,Xie,F,Professional,40000,M,205
16286,Billy,Torres,M,Professional,40000,M,195
16287,Laura,Xu,F,Professional,40000,M,249
16288,Edwin,Shen,M,Clerical,30000,M,219
16289,Julie,Pal,F,Clerical,30000,S,179
16290,Russell,Nath,M,Clerical,30000,S,146
16291,Lindsey,Lal,F,Clerical,30000,S,204
16292,Carly,Lal,F,Skilled Manual,40000,M,149
16293,Sean,Adams,M,Skilled Manual,40000,M,238
16294,Steve,Hu,M,Skilled Manual,40000,M,253
16295,Roger,Xu,M,Clerical,30000,S,184
16296,Sydney,White,F,Clerical,30000,M,190
16297,Deanna,Garcia,F,Skilled Manual,40000,M,131
16298,Adrienne,Sanz,F,Skilled Manual,40000,M,147
16299,Alison,Tang,F,Manual,20000,S,161
16300,Orlando,Martin,M,Manual,20000,S,269
16301,Omar,Cai,M,Manual,20000,S,191
16302,Rosa,Zeng,F,Manual,20000,S,185
16303,Tracy,Yuan,F,Manual,20000,S,127
16304,Justin,Moore,M,Manual,20000,S,127
16305,Stanley,Gonzalez,M,Clerical,30000,S,121
16306,Kristine,Romero,F,Clerical,30000,M,270
16307,Kelli,Sun,F,Skilled Manual,40000,M,135
16308,Sheena,Chander,F,Skilled Manual,40000,M,268
16309,Desiree,Ortega,F,Skilled Manual,40000,M,128
16310,Diana,Rubio,F,Skilled Manual,40000,M,186
16311,Carl,Beck,M,Skilled Manual,40000,M,250
16312,Bethany,Beck,F,Clerical,30000,S,217
16313,Hailey,Russell,F,Clerical,30000,S,160
16314,Gabriel,Ross,M,Clerical,30000,S,269
16315,Garrett,Richardson,M,Clerical,30000,S,196
16316,Kelli,Hu,F,Clerical,30000,S,164
16317,Joel,Raman,M,Clerical,30000,S,263
16318,Kellie,Moreno,F,Clerical,30000,S,272
16319,Joy,Ortega,F,Manual,20000,S,220
16320,Rachel,Simmons,F,Manual,20000,S,186
16321,Ruth,Malhotra,F,Manual,10000,M,231
16322,Gloria,Dominguez,F,Manual,10000,S,217
16323,Dustin,Raje,M,Clerical,30000,S,209
16324,Juan,Romero,M,Skilled Manual,40000,M,231
16325,Emma,Williams,F,Clerical,30000,S,267
16326,Jésus,Romero,M,Manual,10000,S,142
16327,Darren,Diaz,M,Manual,20000,S,135
16328,Maurice,Rai,M,Manual,20000,S,274
16329,Jamie,Ye,F,Manual,20000,S,247
16330,Luke,Simmons,M,Clerical,30000,S,207
16331,Erin,Richardson,F,Clerical,40000,S,56
16332,Joan,Vazquez,F,Clerical,10000,M,8
16333,Caleb,Hill,M,Skilled Manual,30000,M,616
16334,Natalie,Bailey,F,Skilled Manual,30000,S,546
16335,Kristen,Lu,F,Skilled Manual,30000,S,298
16336,Jonathan,Wright,M,Skilled Manual,60000,M,315
16337,Jose,White,M,Skilled Manual,60000,M,316
16338,Barbara,Zhang,F,Clerical,20000,M,23
16339,Seth,Davis,M,Clerical,30000,M,27
16340,Sean,Mitchell,M,Skilled Manual,20000,S,329
16341,Lacey,Raji,F,Skilled Manual,30000,M,25
16342,Gregory,Jai,M,Skilled Manual,30000,M,33
16343,Joel,Malhotra,M,Skilled Manual,30000,M,17
16344,Xavier,King,M,Skilled Manual,70000,S,368
16345,Francis,Ramos,M,Skilled Manual,40000,M,19
16346,Marc,Navarro,M,Skilled Manual,40000,M,9
16347,Raul,Sharma,M,Management,70000,M,14
16348,Roy,Raman,M,Skilled Manual,80000,M,4
16349,Levi,Sai,M,Skilled Manual,80000,S,32
16350,Fernando,Thompson,M,Skilled Manual,80000,S,18
16351,Martha,Xu,F,Skilled Manual,80000,S,26
16352,Tiffany,Gao,F,Skilled Manual,80000,S,4
16353,Alejandro,Xu,M,Skilled Manual,30000,M,611
16354,Janet,Torres,F,Skilled Manual,30000,S,627
16355,Sam,Foster,F,Skilled Manual,30000,S,307
16356,Sophia,Baker,F,Skilled Manual,60000,M,352
16357,Margaret,Russell,F,Skilled Manual,30000,S,336
16358,Samuel,Jai,M,Skilled Manual,30000,M,69
16359,Shelby,Richardson,F,Clerical,30000,M,553
16360,Justin,Garcia,M,Clerical,30000,M,648
16361,Wyatt,White,M,Clerical,40000,M,372
16362,Joshua,Smith,M,Clerical,40000,M,348
16363,Melanie,Ramirez,F,Clerical,40000,M,52
16364,Shawna,Yuan,F,Clerical,40000,M,307
16365,Jenna,Young,F,Clerical,40000,M,59
16366,Isabelle,Henderson,F,Clerical,40000,M,49
16367,Emily,Williams,F,Skilled Manual,80000,S,536
16368,Lauren,Williams,F,Skilled Manual,80000,S,635
16369,Isabel,Powell,F,Clerical,40000,M,616
16370,Molly,Gonzalez,F,Clerical,40000,M,49
16371,Caleb,Diaz,M,Clerical,40000,M,311
16372,Vanessa,Foster,F,Clerical,40000,M,336
16373,Sara,Cook,F,Clerical,40000,M,623
16374,Edward,Phillips,M,Clerical,40000,M,553
16375,Gabriella,Hernandez,F,Clerical,40000,M,372
16376,Maria,Wright,F,Clerical,40000,M,609
16377,Jordan,Adams,F,Skilled Manual,80000,S,338
16378,Hailey,Baker,F,Skilled Manual,80000,S,553
16379,Marc,Jimenez,M,Skilled Manual,80000,M,310
16380,Mariah,Torres,F,Skilled Manual,80000,S,64
16381,Kayla,Davis,F,Skilled Manual,80000,S,612
16382,Jennifer,Davis,F,Skilled Manual,80000,S,642
16383,Brian,Kelly,M,Skilled Manual,80000,S,355
16384,Jada,Reed,F,Skilled Manual,60000,S,345
16385,James,Perez,M,Skilled Manual,60000,M,368
16386,Philip,Moyer,M,Manual,20000,S,279
16387,Douglas,Vance,M,Manual,20000,M,229
16388,Jay,Torres,M,Clerical,30000,M,196
16389,Arturo,Shen,M,Clerical,30000,S,164
16390,Mario,Nath,M,Clerical,30000,S,172
16391,Sergio,Suri,M,Clerical,30000,S,213
16392,Kari,Raman,F,Clerical,40000,M,180
16393,Xavier,Edwards,M,Clerical,40000,M,224
16394,Bryan,Bell,M,Manual,10000,S,187
16395,Tara,Pal,F,Manual,10000,M,192
16396,Keith,Rai,M,Manual,10000,S,149
16397,Andy,Navarro,M,Manual,20000,M,153
16398,Emmanuel,Rana,M,Manual,20000,S,189
16399,Arturo,Xu,M,Clerical,30000,S,131
16400,Theodore,Ramos,M,Clerical,30000,M,222
16401,Margaret,Gao,F,Clerical,30000,S,250
16402,Alexander,Martin,M,Clerical,30000,S,262
16403,Byron,Suarez,M,Manual,20000,M,217
16404,Raul,Nara,M,Clerical,40000,M,198
16405,Adriana,Sai,F,Clerical,40000,M,229
16406,Dakota,Henderson,M,Clerical,40000,M,262
16407,Colleen,Zhao,F,Skilled Manual,30000,M,260
16408,Arthur,Madan,M,Skilled Manual,30000,M,201
16409,Ebony,Moreno,F,Skilled Manual,30000,M,164
16410,Joy,Navarro,F,Manual,10000,S,272
16411,Stanley,Sanchez,M,Manual,10000,S,172
16412,Leah,Liang,F,Manual,10000,S,185
16413,Julia,Gonzalez,F,Manual,10000,M,155
16414,Kelly,Flores,F,Manual,10000,S,127
16415,Andre,Patel,M,Manual,20000,S,224
16416,Brian,Rivera,M,Manual,30000,S,190
16417,Noah,Bryant,M,Manual,30000,S,234
16418,Katrina,Rai,F,Manual,10000,S,202
16419,Lacey,Simpson,F,Manual,20000,M,118
16420,Eddie,Alonso,M,Manual,20000,S,266
16421,Natasha,Diaz,F,Manual,20000,S,219
16422,Kurt,Xu,M,Manual,20000,S,174
16423,Sergio,Madan,M,Manual,10000,S,211
16424,Brandi,Diaz,F,Professional,40000,M,200
16425,Lisa,Lu,F,Professional,40000,M,206
16426,Jorge,Ye,M,Professional,40000,M,210
16427,Kendra,Alonso,F,Skilled Manual,60000,S,273
16428,Ryan,Ross,M,Manual,20000,S,234
16429,Jaclyn,Luo,F,Clerical,30000,M,175
16430,Franklin,Rai,M,Clerical,30000,S,196
16431,Jermaine,Rodriguez,M,Clerical,30000,S,199
16432,John,Garcia,M,Clerical,30000,S,207
16433,Mathew,Dominguez,M,Clerical,30000,M,202
16434,Taylor,Bailey,F,Skilled Manual,40000,M,171
16435,Steven,Cooper,M,Skilled Manual,40000,M,261
16436,Ethan,Henderson,M,Clerical,30000,S,189
16437,Jésus,Gutierrez,M,Manual,20000,S,244
16438,Kaitlin,Arthur,F,Manual,10000,M,193
16439,Dawn,Deng,F,Manual,20000,S,193
16440,Jimmy,Martin,M,Manual,20000,S,202
16441,Jason,Young,M,Manual,20000,M,127
16442,Luke,Gonzalez,M,Clerical,30000,S,131
16443,Dawn,Gao,F,Clerical,30000,S,239
16444,Erika,Carlson,F,Skilled Manual,40000,M,267
16445,Caitlin,Ward,F,Clerical,30000,S,234
16446,Kristine,Munoz,F,Clerical,30000,M,266
16447,Kate,Becker,F,Skilled Manual,40000,M,267
16448,Cheryl,Martin,F,Skilled Manual,40000,M,168
16449,Casey,Browning,M,Clerical,30000,S,233
16450,Rebekah,Gutierrez,F,Clerical,30000,S,187
16451,Karl,Stone,M,Clerical,30000,S,149
16452,Cassie,Luo,F,Clerical,30000,S,232
16453,Mayra,Chandra,F,Clerical,30000,S,271
16454,Marco,Suri,M,Clerical,30000,M,274
16455,Deb,Moreno,F,Manual,10000,M,208
16456,Larry,Navarro,M,Manual,20000,S,147
16457,Kathleen,Martin,F,Manual,20000,S,156
16458,Michele,Ruiz,F,Clerical,30000,S,132
16459,Carolyn,Kapoor,F,Clerical,30000,M,236
16460,Jodi,Xu,F,Clerical,30000,S,277
16461,Rosa,Wu,F,Clerical,30000,S,279
16462,Marissa,Gonzales,F,Manual,20000,S,147
16463,Anna,Murphy,F,Manual,20000,S,155
16464,Alan,Liu,M,Manual,10000,S,260
16465,Kara,Goel,F,Manual,20000,S,231
16466,Alisha,Kumar,F,Manual,20000,S,127
16467,Ronald,Srini,M,Manual,20000,S,242
16468,Orlando,Dominguez,M,Clerical,30000,S,198
16469,Michele,Tang,F,Clerical,30000,S,188
16470,Wesley,Guo,M,Skilled Manual,40000,M,269
16471,Vanessa,Hayes,F,Manual,10000,M,207
16472,Olivia,Robinson,F,Manual,20000,S,196
16473,Dawn,Andersen,F,Manual,10000,S,138
16474,Jay,Serrano,M,Manual,10000,M,133
16475,Kurt,Anand,M,Manual,20000,S,144
16476,Shawn,Xie,M,Clerical,30000,S,200
16477,Anna,Gonzales,F,Clerical,40000,S,611
16478,Adrian,Gray,M,Skilled Manual,70000,S,348
16479,Victoria,Brooks,F,Skilled Manual,60000,S,65
16480,Alan,Zhou,M,Clerical,20000,M,23
16481,Madison,Bryant,F,Clerical,20000,S,35
16482,Tabitha,Arthur,F,Clerical,30000,M,32
16483,Warren,Jai,M,Management,40000,M,35
16484,Dustin,Lal,M,Clerical,40000,M,16
16485,Ian,Foster,M,Clerical,40000,S,301
16486,Rachael,Madan,F,Skilled Manual,30000,M,12
16487,Brianna,Griffin,F,Skilled Manual,30000,S,36
16488,Joel,Rodriguez,M,Skilled Manual,30000,M,31
16489,Frederick,Garcia,M,Skilled Manual,30000,M,5
16490,Megan,Robinson,F,Skilled Manual,60000,M,361
16491,Christian,Garcia,M,Skilled Manual,70000,S,51
16492,Theodore,Sanz,M,Clerical,40000,M,19
16493,Brenda,Fernandez,F,Skilled Manual,40000,M,37
16494,Jordyn,Simmons,F,Skilled Manual,80000,S,40
16495,Monique,Ramos,F,Skilled Manual,80000,S,40
16496,Dawn,Tang,F,Skilled Manual,80000,S,3
16497,Julia,Peterson,F,Skilled Manual,30000,S,66
16498,Hunter,Jones,M,Skilled Manual,30000,S,618
16499,Danielle,Kelly,F,Skilled Manual,30000,S,626
16500,Chloe,Perry,F,Skilled Manual,30000,S,635
16501,Vanessa,Wood,F,Skilled Manual,30000,S,637
16502,Jackson,Parker,M,Skilled Manual,30000,S,553
16503,Christian,Anderson,M,Skilled Manual,60000,M,339
16504,Justin,Russell,M,Skilled Manual,30000,S,359
16505,Erin,Gray,F,Skilled Manual,30000,S,322
16506,Catherine,Murphy,F,Skilled Manual,60000,M,53
16507,Tracy,Nath,F,Clerical,10000,M,183
16508,Brent,Zhu,M,Clerical,10000,M,222
16509,Veronica,Sai,F,Clerical,30000,M,246
16510,Brad,Nara,M,Manual,10000,M,203
16511,Joe,Raman,M,Clerical,30000,M,235
16512,Ricardo,Sharma,M,Clerical,40000,S,279
16513,Ronnie,Wagner,M,Manual,10000,S,205
16514,Manuel,Fernandez,M,Manual,10000,S,7
16515,Troy,Sai,M,Manual,10000,M,31
16516,Melvin,She,M,Clerical,20000,M,27
16517,Katrina,Raji,F,Manual,10000,M,19
16518,Krystal,Holt,F,Manual,10000,S,33
16519,Yolanda,Chander,F,Manual,10000,S,25
16520,Misty,Raji,F,Manual,10000,M,32
16521,Tonya,She,F,Manual,10000,S,24
16522,Casey,Pal,F,Manual,10000,M,21
16523,Sandra,Huang,F,Clerical,20000,M,25
16524,Damien,Huang,M,Clerical,20000,M,24
16525,Martha,Liang,F,Clerical,20000,M,4
16526,Arthur,Perez,M,Clerical,20000,S,39
16527,Cory,Arun,M,Clerical,20000,S,9
16528,Dominique,Garcia,F,Clerical,20000,S,36
16529,Jonathon,Gutierrez,M,Clerical,20000,M,4
16530,Priscilla,Chander,F,Clerical,30000,M,249
16531,Lacey,Gao,F,Clerical,30000,S,251
16532,Tommy,Sharma,M,Manual,20000,S,226
16533,Kristen,Cai,F,Manual,20000,M,221
16534,Claudia,Holt,F,Clerical,30000,M,134
16535,Colin,Chen,M,Manual,10000,S,201
16536,Meghan,Jimenez,F,Manual,10000,S,223
16537,Arthur,Dominguez,M,Manual,20000,S,174
16538,Stacey,Liang,F,Manual,20000,S,146
16539,Christy,Li,F,Manual,20000,S,120
16540,Theodore,Browning,M,Manual,20000,M,135
16541,Micah,Hu,M,Manual,20000,S,231
16542,Jésus,Ortega,M,Manual,20000,M,239
16543,Jenny,McDonald,F,Manual,20000,M,257
